package,ecosystem,severity,cve,ghsa,summary,publishedAt,updatedAt,firstPatchedVersion,vulnerableVersionRange
org.apache.jspwiki:jspwiki-war,MAVEN,MODERATE,CVE-2019-10087,GHSA-gwfq-qwmp-x9xg,XSS vulnerability possible via a carefully crafted plugin link invocation,2019-10-11 18:41:50,2019-11-06 18:20:43,2.11.0.M5,">= 2.9.0, < 2.11.0.M5"
org.apache.jspwiki:jspwiki-war,MAVEN,MODERATE,CVE-2019-10090,GHSA-g6ww-2x43-h963,XSS vulnerability possible via a carefully crafted plugin link invocation,2019-10-11 18:41:44,2019-11-06 18:21:13,2.11.0.M5,">= 2.9.0, < 2.11.0.M5"
io.netty:netty-all,MAVEN,MODERATE,CVE-2019-16869,GHSA-p979-4mfw-53vg,Moderate severity vulnerability that affects io.netty:netty-all,2019-10-11 18:41:23,2020-11-18 01:10:43,4.1.42,< 4.1.42
org.apache.commons:commons-compress,MAVEN,HIGH,CVE-2019-12402,GHSA-53x6-4x5p-rrvv,Denial of Service in Apache Commons Compress,2019-10-11 18:41:08,2020-07-27 22:07:39,1.19,">= 1.15, < 1.19"
indico,PIP,HIGH,,GHSA-67cx-rhhq-mfhq,High severity vulnerability that affects indico,2019-10-11 18:28:07,2019-10-11 18:28:07,2.2.3,">= 2.2.0, < 2.2.3"
indico,PIP,HIGH,,GHSA-67cx-rhhq-mfhq,High severity vulnerability that affects indico,2019-10-11 18:28:07,2019-10-11 18:28:07,2.1.10,< 2.1.10
drupal/core,COMPOSER,MODERATE,CVE-2017-6923,GHSA-v3f6-f29f-rgvp,Access to Ajax endpoint not restricted to only views configured to use Ajax,2019-10-10 19:31:31,2019-11-04 19:35:19,8.3.7,">= 8.0, < 8.3.7"
ecdsa,PIP,LOW,CVE-2019-14853,GHSA-pwfw-mgfj-7g3g,Low severity vulnerability that affects ecdsa,2019-10-08 16:30:17,2019-10-10 17:06:24,0.13.3,< 0.13.3
eye.js,NPM,LOW,,GHSA-mgv2-57vj-99xc,Low severity vulnerability that affects eye.js,2019-10-07 16:54:24,2019-10-07 16:54:24,1.2.1,= 1.2.0
iodine,RUBYGEMS,LOW,,GHSA-85rf-xh54-whp3,Malicious URL drafting attack against iodines static file server may allow path traversal,2019-10-07 16:52:13,2020-04-24 20:13:11,0.7.34,< 0.7.33
ses,NPM,CRITICAL,,GHSA-6jg8-7333-554w,Sandbox Breakout in realms-shim,2019-10-04 17:56:12,2020-08-31 18:50:37,0.6.3,< 0.6.3
realms-shim,NPM,CRITICAL,,GHSA-6jg8-7333-554w,Sandbox Breakout in realms-shim,2019-10-04 17:56:12,2020-08-31 18:50:37,1.2.0,< 1.2.0
PeterO.Cbor,NUGET,HIGH,,GHSA-cxw4-9qv9-vx5h,High severity vulnerability that affects PeterO.Cbor,2019-09-30 19:42:28,2020-07-07 15:58:53,4.0.0,< 4.0.0
simple_form,RUBYGEMS,HIGH,CVE-2019-16676,GHSA-r74q-gxcg-73hx,High severity vulnerability that affects simple_form,2019-09-30 19:41:15,2019-09-30 19:41:15,5.0.0,< 5.0.0
centra,NPM,LOW,,GHSA-v6cj-r88p-92rm,Low severity vulnerability that affects centra,2019-09-30 19:31:59,2019-09-30 19:31:59,2.4.0,< 2.4.0
rubyzip,RUBYGEMS,HIGH,CVE-2019-16892,GHSA-5m2v-hc64-56h6,Crafted ZIP file can bypass application checks on ZIP entry sizes causing a denial of service,2019-09-30 16:05:32,2019-11-26 03:25:55,1.3.0,< 1.3.0
consul,RUBYGEMS,HIGH,CVE-2019-16377,GHSA-8jhx-9gf4-hhf5,High severity vulnerability that affects consul,2019-09-27 20:01:00,2019-09-27 20:01:00,1.0.3,< 1.0.3
org.apache.tapestry:tapestry-core,MAVEN,MODERATE,CVE-2019-10071,GHSA-fgmr-vx7c-5wj6,Timing attack on HMAC signature comparison in Apache Tapestry,2019-09-26 21:30:34,2020-06-01 19:32:38,5.4.5,"> 5.4.0, < 5.4.5"
com.fasterxml.jackson.core:jackson-databind,MAVEN,CRITICAL,CVE-2019-16335,GHSA-85cw-hj65-qqv9,Polymorphic Typing issue in FasterXML jackson-databind,2019-09-23 18:33:45,2020-07-27 22:05:07,2.9.10,< 2.9.10
com.fasterxml.jackson.core:jackson-databind,MAVEN,CRITICAL,CVE-2019-14540,GHSA-h822-r4r5-v8jg,Polymorphic Typing issue in FasterXML jackson-databind,2019-09-23 18:33:25,2020-07-27 22:04:26,2.9.10,< 2.9.10
status-board,NPM,HIGH,CVE-2019-15478,GHSA-6m4r-cgm3-6q7q,Cross-Site Scripting in status-board,2019-09-23 18:32:54,2020-08-31 18:49:09,1.1.82,< 1.1.82
status-board,NPM,HIGH,CVE-2019-15479,GHSA-8864-rhmw-5m6f,Cross-Site Scripting in status-board,2019-09-23 18:32:42,2020-08-31 18:49:07,1.1.82,< 1.1.82
org.keycloak:keycloak-core,MAVEN,MODERATE,CVE-2019-10199,GHSA-p5xp-6vpf-jwvh,Moderate severity vulnerability that affects org.keycloak:keycloak-core,2019-09-23 18:32:27,2019-09-23 18:32:27,7.0.0,<= 6.0.1
org.keycloak:keycloak-core,MAVEN,MODERATE,CVE-2019-10201,GHSA-4fgq-gq9g-3rw7,Moderate severity vulnerability that affects org.keycloak:keycloak-core,2019-09-23 18:32:16,2019-09-23 18:32:16,7.0.0,<= 6.0.1
yourls/yourls,COMPOSER,MODERATE,CVE-2019-14537,GHSA-vf23-f26f-mjj9,Moderate severity vulnerability that affects yourls/yourls,2019-09-23 18:32:02,2019-09-23 18:32:02,1.7.4,< 1.7.4
generator-jhipster,NPM,HIGH,,GHSA-mc84-xr9p-938r,High severity vulnerability that affects generator-jhipster,2019-09-23 18:31:05,2019-09-23 18:31:05,6.3.1,< 6.3.1
bower,NPM,HIGH,CVE-2019-5484,GHSA-p6mr-pxg4-68hx,Symlink Arbitrary File Overwrite in bower,2019-09-17 23:21:34,2021-01-08 20:41:10,1.8.8,< 1.8.8
league/commonmark,COMPOSER,MODERATE,CVE-2019-10010,GHSA-3v43-877x-qgmq,Moderate severity vulnerability that affects league/commonmark,2019-09-17 22:47:47,2019-10-10 17:06:51,0.18.3,< 0.18.3
org.eclipse.paho:org.eclipse.paho.client.mqttv3,MAVEN,MODERATE,CVE-2019-11777,GHSA-63qc-p2x4-9fgf,Moderate severity vulnerability that affects org.eclipse.paho:org.eclipse.paho.client.mqttv3,2019-09-17 22:47:11,2019-09-17 22:47:11,1.2.1,< 1.2.1
generator-jhipster,NPM,CRITICAL,,GHSA-mwp6-j9wf-968c,Critical severity vulnerability that affects generator-jhipster,2019-09-13 21:33:25,2020-06-26 16:41:22,6.3.0,< 6.3.0
System.Management.Automation,NUGET,HIGH,CVE-2019-1301,GHSA-62gw-3rmj-wmp2,High severity vulnerability that affects System.Management.Automation,2019-09-13 13:25:47,2019-10-10 17:06:39,6.1.6,< 6.1.6
System.Management.Automation,NUGET,HIGH,CVE-2019-1301,GHSA-62gw-3rmj-wmp2,High severity vulnerability that affects System.Management.Automation,2019-09-13 13:25:47,2019-10-10 17:06:39,6.2.3,">= 6.2.0, < 6.2.3"
smartbanner.js,NPM,LOW,,GHSA-9mrq-cjgh-32g2,Low severity vulnerability that affects smartbanner.js,2019-09-13 13:22:33,2019-09-13 13:22:33,1.14.1,< 1.14.1
com.diffplug.spotless:spotless-eclipse-groovy,MAVEN,MODERATE,CVE-2019-10753,GHSA-gvxv-5fp2-358q,"Moderate severity vulnerability that affects com.diffplug.spotless:spotless-eclipse-cdt, com.diffplug.spotless:spotless-eclipse-groovy, and com.diffplug.spotless:spotless-eclipse-wtp",2019-09-11 23:08:57,2019-09-11 23:08:57,3.0.1,< 3.0.1
com.diffplug.spotless:spotless-eclipse-cdt,MAVEN,MODERATE,CVE-2019-10753,GHSA-gvxv-5fp2-358q,"Moderate severity vulnerability that affects com.diffplug.spotless:spotless-eclipse-cdt, com.diffplug.spotless:spotless-eclipse-groovy, and com.diffplug.spotless:spotless-eclipse-wtp",2019-09-11 23:08:57,2019-09-11 23:08:57,9.4.4,< 9.4.4
com.diffplug.spotless:spotless-eclipse-wtp,MAVEN,MODERATE,CVE-2019-10753,GHSA-gvxv-5fp2-358q,"Moderate severity vulnerability that affects com.diffplug.spotless:spotless-eclipse-cdt, com.diffplug.spotless:spotless-eclipse-groovy, and com.diffplug.spotless:spotless-eclipse-wtp",2019-09-11 23:08:57,2019-09-11 23:08:57,3.9.6,< 3.9.6
seneca,NPM,LOW,CVE-2019-5483,GHSA-2xwv-3cc9-fp7c,Sensitive Data Exposure in seneca,2019-09-11 23:07:57,2021-01-08 20:41:17,3.9.0,< 3.9.0
devise,RUBYGEMS,HIGH,CVE-2019-16109,GHSA-fcjw-8rhj-gwwc,High severity vulnerability that affects devise,2019-09-11 23:06:57,2019-09-11 23:06:57,4.7.1,< 4.7.1
airbrake-ruby,RUBYGEMS,HIGH,CVE-2019-16060,GHSA-2p82-v77v-mppr,High severity vulnerability that affects airbrake-ruby,2019-09-11 23:05:57,2019-09-11 23:05:57,4.2.4,= 4.2.3
org.sonatype.nexus.plugins:nexus-yum-repository-plugin,MAVEN,HIGH,CVE-2019-5475,GHSA-g5m7-57ph-j6p8,High severity vulnerability that affects org.sonatype.nexus.plugins:nexus-yum-repository-plugin,2019-09-11 23:04:57,2019-09-11 23:04:57,2.14.14,< 2.14.14
larvitbase-api,NPM,MODERATE,CVE-2019-5479,GHSA-xf27-jqwv-gf3r,Unintended Require in larvitbase-api,2019-09-11 23:03:57,2021-01-08 21:27:21,0.5.5,< 0.5.5
dojo,NPM,MODERATE,CVE-2010-2273,GHSA-536q-8gxx-m782,Cross-Site Scripting in dojo,2019-09-11 23:02:57,2020-08-31 18:42:33,1.10.10,">= 1.10.0, < 1.10.10"
dojo,NPM,MODERATE,CVE-2010-2273,GHSA-536q-8gxx-m782,Cross-Site Scripting in dojo,2019-09-11 23:02:57,2020-08-31 18:42:33,1.11.6,">= 1.11.0, < 1.11.6"
dojo,NPM,MODERATE,CVE-2010-2273,GHSA-536q-8gxx-m782,Cross-Site Scripting in dojo,2019-09-11 23:02:57,2020-08-31 18:42:33,1.12.4,">= 1.12.0, < 1.12.4"
dojo,NPM,MODERATE,CVE-2010-2273,GHSA-536q-8gxx-m782,Cross-Site Scripting in dojo,2019-09-11 23:02:57,2020-08-31 18:42:33,1.13.1,= 1.13.0
algo-httpserv,NPM,HIGH,,GHSA-cgjv-rghq-qhgp,Path Traversal in algo-httpserv,2019-09-11 23:00:57,2020-08-31 18:39:30,1.1.2,< 1.1.2
sharpcompress,NUGET,HIGH,CVE-2018-1002206,GHSA-fxh6-w476-hgr4,Directory Traversal in SharpCompress,2019-09-11 22:59:57,2021-02-22 21:46:23,0.21.0,< 0.21.0
webtorrent,NPM,LOW,CVE-2019-15782,GHSA-gjh4-fcv3-whpq,Cross-Site Scripting in webtorrent,2019-09-04 10:02:50,2020-08-31 18:49:25,0.107.6,< 0.107.6
deeply,NPM,HIGH,CVE-2019-10750,GHSA-8j4w-5fw4-rm27,Prototype Pollution in deeply,2019-08-27 17:45:33,2020-08-31 18:44:49,3.1.0,< 3.1.0
httpie,PIP,HIGH,CVE-2019-10751,GHSA-xjjg-vmw6-c2p9,High severity vulnerability that affects httpie,2019-08-27 17:44:33,2019-09-03 16:11:44,1.0.3,< 1.0.3
set-value,NPM,HIGH,CVE-2019-10747,GHSA-4g88-fppr-53pp,Prototype Pollution in set-value,2019-08-27 17:43:33,2020-08-31 18:44:05,3.0.1,= 3.0.0
set-value,NPM,HIGH,CVE-2019-10747,GHSA-4g88-fppr-53pp,Prototype Pollution in set-value,2019-08-27 17:43:33,2020-08-31 18:44:05,2.0.1,< 2.0.1
mixin-deep,NPM,HIGH,CVE-2019-10746,GHSA-fhjf-83wg-r2j9,Prototype Pollution in mixin-deep,2019-08-27 17:42:33,2020-08-31 18:44:10,2.0.1,= 2.0.0
mixin-deep,NPM,HIGH,CVE-2019-10746,GHSA-fhjf-83wg-r2j9,Prototype Pollution in mixin-deep,2019-08-27 17:42:33,2020-08-31 18:44:10,1.3.2,< 1.3.2
org.apache.santuario:xmlsec,MAVEN,LOW,CVE-2019-12400,GHSA-4q98-wr72-h35w,Improper input validation in Apache Santuario XML Security for Java,2019-08-27 17:41:33,2020-07-27 14:14:16,2.1.4,">= 2.0.3, < 2.1.4"
io.jooby:jooby,MAVEN,MODERATE,CVE-2019-15477,GHSA-f5f4-m7qp-w6gc,Moderate severity vulnerability that affects io.jooby:jooby,2019-08-27 17:40:33,2019-08-27 17:40:33,1.6.4,< 1.6.4
django-js-reverse,PIP,MODERATE,CVE-2019-15486,GHSA-vx6v-2rg6-865h,Moderate severity vulnerability that affects django-js-reverse,2019-08-27 17:39:33,2019-08-27 17:39:33,0.9.1,< 0.9.1
selectize-plugin-a11y,NPM,HIGH,CVE-2019-15482,GHSA-8cpw-73f2-w58m,Cross-Site Scripting in selectize-plugin-a11y,2019-08-27 17:38:33,2020-08-31 18:49:00,1.1.0,< 1.1.0
org.igniterealtime.openfire:xmppserver,MAVEN,LOW,CVE-2019-15488,GHSA-5qfv-rr79-chx5,Low severity vulnerability that affects org.igniterealtime.openfire:xmppserver,2019-08-27 17:37:33,2019-08-27 17:37:33,4.4.1,< 4.4.1
cyberchef,NPM,HIGH,CVE-2019-15532,GHSA-jp6r-xcjj-5h7r,Cross-Site Scripting in cyberchef,2019-08-27 17:36:32,2020-08-31 18:49:04,8.31.3,< 8.31.3
eslint-utils,NPM,CRITICAL,CVE-2019-15657,GHSA-3gx7-xhv7-5mx3,Arbitrary Code Execution in eslint-utils,2019-08-26 16:59:56,2020-08-31 18:47:56,1.4.1,">= 1.2.0, < 1.4.1"
connect-pg-simple,NPM,LOW,CVE-2019-15658,GHSA-xqh8-5j36-4556,SQL Injection in connect-pg-simple,2019-08-26 16:59:45,2020-08-31 18:49:11,6.0.1,< 6.0.1
nltk,PIP,HIGH,CVE-2019-14751,GHSA-mr7p-25v2-35wr,High severity vulnerability that affects nltk,2019-08-23 21:53:51,2020-11-18 01:10:43,3.4.5,< 3.4.5
openpgp,NPM,HIGH,CVE-2019-9155,GHSA-77jf-fjjf-xcww,Invalid Curve Attack in openpgp,2019-08-23 21:42:22,2020-08-31 18:49:26,4.3.0,< 4.3.0
openpgp,NPM,HIGH,CVE-2019-9153,GHSA-qwqc-28w3-fww6,Message Signature Bypass in openpgp,2019-08-23 21:42:20,2020-08-31 18:49:31,4.2.0,<= 4.1.2
openpgp,NPM,MODERATE,CVE-2019-9154,GHSA-hfmf-q43v-2ffj,Improper Key Verification in openpgp,2019-08-23 21:42:18,2020-08-31 18:49:32,4.2.0,<= 4.1.2
MetadataExtractor,NUGET,MODERATE,CVE-2019-14262,GHSA-cwqq-w8c3-r2jw,Moderate severity vulnerability that affects MetadataExtractor,2019-08-23 00:04:56,2020-11-18 01:10:43,2.2.0,<= 2.1.0
libp2p-secio,NPM,CRITICAL,,GHSA-rch7-f4h5-x9rj,Identity Spoofing in libp2p-secio,2019-08-23 00:04:52,2020-08-31 18:27:43,0.9.0,< 0.9.0
rgb2hex,NPM,MODERATE,,GHSA-65p8-3hm4-h9h8,Denial of Service in rgb2hex,2019-08-23 00:04:48,2020-08-31 18:31:15,0.1.6,< 0.1.6
recommender-xblock,PIP,MODERATE,CVE-2018-20858,GHSA-3j5x-7ccf-ppgm,Moderate severity vulnerability that affects recommender-xblock,2019-08-21 16:15:33,2019-08-21 16:15:33,1.3.1,< 1.3.1
werkzeug,PIP,HIGH,CVE-2019-14806,GHSA-gq9m-qvpx-68hc,High severity vulnerability that affects werkzeug,2019-08-21 16:15:24,2019-08-21 16:15:24,0.15.3,< 0.15.3
assign-deep,NPM,HIGH,CVE-2019-10745,GHSA-66rh-8fw6-59q6,Prototype Pollution in assign-deep,2019-08-21 16:15:13,2020-08-31 18:44:11,1.0.1,= 1.0.0
assign-deep,NPM,HIGH,CVE-2019-10745,GHSA-66rh-8fw6-59q6,Prototype Pollution in assign-deep,2019-08-21 16:15:13,2020-08-31 18:44:11,0.4.8,< 0.4.8
fat_free_crm,RUBYGEMS,MODERATE,CVE-2018-20975,GHSA-4p8f-mmfj-r45g,Moderate severity vulnerability that affects fat_free_crm,2019-08-21 16:15:04,2019-08-21 16:15:04,0.18.1,< 0.18.1
rest-client,RUBYGEMS,CRITICAL,CVE-2019-15224,GHSA-333g-rpr4-7hxq,Backdoor / Malicious code,2019-08-20 14:29:03,2021-02-23 21:26:11,1.7.0,">= 1.6.10, <= 1.6.13"
mitogen,PIP,CRITICAL,CVE-2019-15149,GHSA-8rf6-w2mx-4xjh,Critical severity vulnerability that affects mitogen,2019-08-19 23:45:47,2019-09-02 11:00:03,0.2.8,< 0.2.8
rexical,RUBYGEMS,HIGH,CVE-2019-5477,GHSA-cr5j-953j-xw5p,Arbitrary execution of code in Nokogiri,2019-08-19 19:27:23,2021-01-08 20:59:55,1.0.7,< 1.0.7
nokogiri,RUBYGEMS,HIGH,CVE-2019-5477,GHSA-cr5j-953j-xw5p,Arbitrary execution of code in Nokogiri,2019-08-19 19:27:23,2021-01-08 20:59:55,1.10.4,< 1.10.4
microsoft.identitymodel.clients.activedirectory,NUGET,MODERATE,CVE-2019-1258,GHSA-xc6x-cq47-9chw,Moderate severity vulnerability that affects microsoft.identitymodel.clients.activedirectory,2019-08-16 14:03:35,2019-08-26 15:58:45,5.2.0,">= 5.0.0, <= 5.1.1"
twisted,PIP,HIGH,CVE-2019-12855,GHSA-65rm-h285-5cc5,High severity vulnerability that affects twisted,2019-08-16 14:02:35,2019-08-16 14:02:35,19.7.0,< 19.7.0
org.apache.ranger:ranger,MAVEN,MODERATE,CVE-2019-12397,GHSA-fpqp-v323-44xv,Moderate severity vulnerability that affects org.apache.ranger:ranger,2019-08-16 14:01:35,2020-11-18 01:10:43,2.0.0,">= 0.7.0, <= 1.2.0"
django,PIP,CRITICAL,CVE-2019-14234,GHSA-6r97-cj55-9hrq,Critical severity vulnerability that affects django,2019-08-16 14:00:34,2019-08-20 20:48:37,2.2.4,">= 2.2.0, < 2.2.4"
django,PIP,CRITICAL,CVE-2019-14234,GHSA-6r97-cj55-9hrq,Critical severity vulnerability that affects django,2019-08-16 14:00:34,2019-08-20 20:48:37,2.1.11,">= 2.1.0, < 2.1.11"
django,PIP,CRITICAL,CVE-2019-14234,GHSA-6r97-cj55-9hrq,Critical severity vulnerability that affects django,2019-08-16 14:00:34,2019-08-20 20:48:37,1.11.23,">= 1.11.0, < 1.11.23"
org.apache.spark:spark-core_2.11,MAVEN,HIGH,CVE-2019-10099,GHSA-fp5j-3fpf-mhj5,Sensitive data written to disk unencrypted in Spark,2019-08-08 15:18:22,2020-06-30 19:23:56,2.3.3,< 2.3.3
org.apache.tika:tika-core,MAVEN,HIGH,CVE-2019-10088,GHSA-mfwh-gqx8-c787,High severity vulnerability that affects org.apache.tika:tika-core,2019-08-06 01:43:40,2019-08-13 10:13:12,1.22,">= 1.7, < 1.22"
org.apache.tika:tika-parsers,MAVEN,MODERATE,CVE-2019-10093,GHSA-4mq5-mj59-qq9c,Moderate severity vulnerability that affects org.apache.tika:tika-parsers,2019-08-06 01:43:38,2019-08-06 01:43:38,1.22,">= 1.19, < 1.22"
org.apache.tika:tika-core,MAVEN,HIGH,CVE-2019-10094,GHSA-mm7m-xg4h-6m52,High severity vulnerability that affects org.apache.tika:tika-core,2019-08-06 01:43:35,2019-08-13 10:12:04,1.22,">= 1.7, < 1.22"
django,PIP,HIGH,CVE-2019-14233,GHSA-h5jv-4p7w-64jg,High severity vulnerability that affects django,2019-08-06 01:43:33,2019-08-13 10:15:08,2.2.4,">= 2.2.0, < 2.2.4"
django,PIP,HIGH,CVE-2019-14233,GHSA-h5jv-4p7w-64jg,High severity vulnerability that affects django,2019-08-06 01:43:33,2019-08-13 10:15:08,2.1.11,">= 2.1.0, < 2.1.11"
django,PIP,HIGH,CVE-2019-14233,GHSA-h5jv-4p7w-64jg,High severity vulnerability that affects django,2019-08-06 01:43:33,2019-08-13 10:15:08,1.11.23,">= 1.11.0, < 1.11.23"
django,PIP,HIGH,CVE-2019-14235,GHSA-v9qg-3j8p-r63v,High severity vulnerability that affects django,2019-08-06 01:43:31,2019-08-13 10:15:56,2.2.4,">= 2.2.0, < 2.2.4"
django,PIP,HIGH,CVE-2019-14235,GHSA-v9qg-3j8p-r63v,High severity vulnerability that affects django,2019-08-06 01:43:31,2019-08-13 10:15:56,2.1.11,">= 2.1.0, < 2.1.11"
django,PIP,HIGH,CVE-2019-14235,GHSA-v9qg-3j8p-r63v,High severity vulnerability that affects django,2019-08-06 01:43:31,2019-08-13 10:15:56,1.11.23,">= 1.11.0, < 1.11.23"
django,PIP,HIGH,CVE-2019-14232,GHSA-c4qh-4vgv-qc6g,High severity vulnerability that affects django,2019-08-06 01:43:29,2019-08-13 10:13:53,2.2.4,">= 2.2.0, < 2.2.4"
django,PIP,HIGH,CVE-2019-14232,GHSA-c4qh-4vgv-qc6g,High severity vulnerability that affects django,2019-08-06 01:43:29,2019-08-13 10:13:53,2.1.11,">= 2.1.0, < 2.1.11"
django,PIP,HIGH,CVE-2019-14232,GHSA-c4qh-4vgv-qc6g,High severity vulnerability that affects django,2019-08-06 01:43:29,2019-08-13 10:13:53,1.11.23,">= 1.11.0, < 1.11.23"
io.undertow:undertow-core,MAVEN,HIGH,CVE-2019-10184,GHSA-w69w-jvc7-wjgv,High severity vulnerability that affects io.undertow:undertow-core,2019-08-01 19:18:16,2019-08-03 01:03:54,2.0.23,< 2.0.23
com.fasterxml.jackson.core:jackson-databind,MAVEN,HIGH,CVE-2019-14439,GHSA-gwp4-hfv6-p7hw,Deserialization of untrusted data in FasterXML jackson-databind,2019-08-01 19:18:06,2020-07-27 22:14:25,2.9.9.2,< 2.9.9.2
com.fasterxml.jackson.core:jackson-databind,MAVEN,CRITICAL,CVE-2019-14379,GHSA-6fpp-rgj9-8rwc,Deserialization of untrusted data in FasterXML jackson-databind,2019-08-01 19:18:00,2020-07-27 22:16:28,2.9.9.2,< 2.9.9.2
org.apache.storm:storm-kafka-client,MAVEN,CRITICAL,CVE-2018-11779,GHSA-25pc-85qf-6j69,Critical severity vulnerability that affects org.apache.storm:storm-kafka and org.apache.storm:storm-kafka-client,2019-08-01 19:17:53,2019-08-08 15:09:11,1.2.3,">= 1.1.0, < 1.2.3"
org.apache.storm:storm-kafka,MAVEN,CRITICAL,CVE-2018-11779,GHSA-25pc-85qf-6j69,Critical severity vulnerability that affects org.apache.storm:storm-kafka and org.apache.storm:storm-kafka-client,2019-08-01 19:17:53,2019-08-08 15:09:11,1.2.3,">= 1.1.0, < 1.2.3"
org.apache.activemq:activemq-client,MAVEN,MODERATE,CVE-2015-7559,GHSA-jvpp-hxjj-5ccc,Moderate severity vulnerability that affects org.apache.activemq:activemq-client,2019-08-01 19:17:45,2019-08-01 19:17:45,5.15.5,< 5.15.5
org.apache.solr:solr-core,MAVEN,HIGH,CVE-2019-0193,GHSA-3gm7-v7vw-866c,XML External Entity (XXE) Injection in Apache Solr,2019-08-01 19:17:35,2021-01-08 21:21:09,8.2.0,< 8.2.0
ansible,PIP,MODERATE,CVE-2019-10156,GHSA-grgm-pph5-j5h7,Moderate severity vulnerability that affects ansible,2019-07-31 04:22:49,2019-07-31 04:22:49,2.8.2,">= 2.8.0, < 2.8.2"
ansible,PIP,MODERATE,CVE-2019-10156,GHSA-grgm-pph5-j5h7,Moderate severity vulnerability that affects ansible,2019-07-31 04:22:49,2019-07-31 04:22:49,2.7.12,">= 2.7.0, < 2.7.12"
ansible,PIP,MODERATE,CVE-2019-10156,GHSA-grgm-pph5-j5h7,Moderate severity vulnerability that affects ansible,2019-07-31 04:22:49,2019-07-31 04:22:49,2.6.18,< 2.6.18
yarn,NPM,HIGH,CVE-2019-5448,GHSA-wqfc-cr59-h64p,High severity vulnerability that affects yarn,2019-07-31 04:22:15,2019-07-31 04:22:15,1.17.3,< 1.17.3
samlr,RUBYGEMS,MODERATE,CVE-2018-20857,GHSA-qpxp-5j56-gg3x,Moderate severity vulnerability that affects samlr,2019-07-31 04:22:03,2019-07-31 04:22:03,2.6.2,< 2.6.2
python-engineio,PIP,LOW,CVE-2019-13611,GHSA-j3jp-gvr5-7hwq,Low severity vulnerability that affects python-engineio,2019-07-30 20:47:25,2019-07-30 20:47:25,3.9.0,<= 3.8.2
aubio,PIP,CRITICAL,CVE-2018-19800,GHSA-grmf-4fq6-2r79,Critical severity vulnerability that affects aubio,2019-07-26 16:10:28,2019-07-31 03:38:05,0.4.9,">= 0.4.0, < 0.4.9"
aubio,PIP,HIGH,CVE-2018-19802,GHSA-c6jq-h4jp-72pr,High severity vulnerability that affects aubio,2019-07-26 16:10:25,2019-07-31 03:38:51,0.4.9,">= 0.4.0, < 0.4.9"
aubio,PIP,HIGH,CVE-2018-19801,GHSA-7vvr-h4p5-m7fh,High severity vulnerability that affects aubio,2019-07-26 16:10:20,2019-07-31 03:37:02,0.4.9,">= 0.4.0, < 0.4.9"
marginalia,RUBYGEMS,CRITICAL,CVE-2019-1010191,GHSA-hrj5-qp7x-rpg6,Critical severity vulnerability that affects marginalia,2019-07-26 16:10:15,2019-07-31 03:34:14,1.6,< 1.6
com.thoughtworks.xstream:xstream,MAVEN,CRITICAL,CVE-2019-10173,GHSA-hf23-9pf7-388p,Critical severity vulnerability that affects com.thoughtworks.xstream:xstream,2019-07-26 16:09:47,2019-08-08 15:06:00,1.4.11,= 1.4.10
scapy,PIP,HIGH,CVE-2019-1010142,GHSA-mpf2-q34c-fc6j,High severity vulnerability that affects scapy,2019-07-22 14:53:58,2019-10-10 20:55:57,2.4.1,< 2.4.1
lodash,NPM,MODERATE,CVE-2019-1010266,GHSA-x5rq-j2xg-h7qm,Prototype pollution in lodash,2019-07-19 16:13:07,2021-01-08 20:42:55,4.17.11,< 4.17.11
flask,PIP,LOW,CVE-2019-1010083,GHSA-5wv5-4vpf-pj6m,Low severity vulnerability that affects flask,2019-07-19 16:12:46,2019-08-27 15:31:30,1.0.0,< 1.0.0
mini_magick,RUBYGEMS,HIGH,CVE-2019-13574,GHSA-r7j3-vvh2-xrpj,High severity vulnerability that affects mini_magick,2019-07-18 13:19:22,2019-07-18 13:19:22,4.9.4,< 4.9.4
System.Management.Automation,NUGET,HIGH,CVE-2019-1167,GHSA-5frh-8cmj-gc59,High severity vulnerability that affects System.Management.Automation,2019-07-17 19:14:18,2019-07-17 19:14:18,6.1.5,">= 6.1.0, < 6.1.5"
System.Management.Automation,NUGET,HIGH,CVE-2019-1167,GHSA-5frh-8cmj-gc59,High severity vulnerability that affects System.Management.Automation,2019-07-17 19:14:18,2019-07-17 19:14:18,6.2.2,">= 6.2.0, < 6.2.2"
com.fasterxml.jackson.core:jackson-databind,MAVEN,MODERATE,CVE-2019-12814,GHSA-cmfg-87vq-g5g4,Deserialization of untrusted data in FasterXML jackson-databind,2019-07-17 15:26:12,2020-07-27 22:13:30,2.9.9.1,">= 2.0.0, < 2.9.9.1"
com.fasterxml.jackson.core:jackson-databind,MAVEN,CRITICAL,CVE-2018-11307,GHSA-qr7j-h6gg-jmgc,Critical severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind,2019-07-16 17:42:21,2019-07-17 14:12:37,2.9.6,">= 2.9.0, < 2.9.6"
com.fasterxml.jackson.core:jackson-databind,MAVEN,CRITICAL,CVE-2018-11307,GHSA-qr7j-h6gg-jmgc,Critical severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind,2019-07-16 17:42:21,2019-07-17 14:12:37,2.8.11.2,">= 2.8.0, < 2.8.11.2"
